FP1
File	Frame	X SUB 1	Y SUB 1	Z SUB 1	X SUB 2	Y SUB 2	Z SUB 2	X SUB 3	Y SUB 3	Z SUB 3	X SUB 4	Y SUB 4	Z SUB 4	X SUB 5	Y SUB 5	Z SUB 5	X SUB 6	Y SUB 6	Z SUB 6	X SUB 7	Y SUB 7	Z SUB 7	X SUB 8	Y SUB 8	Z SUB 8	X SUB 9	Y SUB 9	Z SUB 9	X SUB 10	Y SUB 10	Z SUB 10
 - 	263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	265	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	271	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	274	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	276	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	277	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	278	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	281	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	289	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	291	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	292	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	293	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	296	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	301	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	302	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
 - 	303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.644889	-6.797876	54.460850	2.669077	-8.015597	60.327171	3.850308	-9.213349	66.210358	5.148071	-10.348806	72.092674
 - 	304	6.516626	-11.383988	77.960274	7.919016	-12.289449	83.806389	9.332520	-13.042466	89.620026	10.746423	-13.622891	95.375351	12.157815	-14.014728	101.034096	13.565982	-14.210138	106.556259	14.968501	-14.209393	111.910057	16.360636	-14.017542	117.077667	17.734283	-13.641241	122.055275	19.077667	-13.087984	126.849762
 - 	305	20.379564	-12.368123	131.477493	21.635195	-11.496315	135.963165	22.849546	-10.488894	140.336929	24.037619	-9.359818	144.635315	25.220505	-8.119420	148.904541	26.418098	-6.775475	153.197006	27.642836	-5.334836	157.562683	28.895296	-3.805381	162.041763	30.163103	-2.197536	166.660461	31.426786	-0.524249	171.429016
 - 	306	32.667828	1.201018	176.343506	33.870419	2.966489	181.392746	35.018616	4.762375	186.567444	36.095493	6.580349	191.867371	37.084278	8.414184	197.300598	37.968269	10.260156	202.875412	38.730679	12.114024	208.593307	39.355942	13.965547	214.444977	39.832565	15.796239	220.410294	40.156754	17.582458	226.463409
 - 	307	40.333416	19.299784	232.576279	40.372654	20.925632	238.718094	40.285057	22.440737	244.855957	40.078377	23.830381	250.957123	39.756783	25.084269	256.990082	39.322899	26.195105	262.924133	38.780472	27.158487	268.729980	38.135494	27.973814	274.383636	37.396179	28.643980	279.869690	36.571350	29.175375	285.179810
 - 	308	35.666950	29.579096	290.309662	34.684757	29.871204	295.259033	33.625130	30.072321	300.031342	32.490967	30.209036	304.631042	31.289507	30.315489	309.061523	30.030455	30.430876	313.324677	28.723249	30.593134	317.421539	27.376234	30.833067	321.352234	25.996651	31.172367	325.114410	24.590595	31.625244	328.702606
 - 	309	23.163641	32.200455	332.109985	21.721071	32.902546	335.330139	20.267603	33.733318	338.360687	18.807995	34.692822	341.206177	17.348717	35.779533	343.873962	15.900524	36.989910	346.363922	14.479928	38.316654	348.665985	13.105600	39.746101	350.771362	11.791727	41.257435	352.682068	10.546416	42.825554	354.409912
 - 	310	9.375345	44.424740	355.973389	8.283769	46.031113	357.397308	7.276554	47.625298	358.712128	6.356974	49.193542	359.952850	5.522792	50.725735	361.157410	4.764235	52.214115	362.360809	4.066331	53.654907	363.586945	3.409980	55.050377	364.848297	2.771722	56.407913	366.154480	2.128055	57.736725	367.522949
 - 	311	1.461380	59.045219	368.983978	0.760576	60.341171	370.576141	0.017990	61.632038	372.336975	-0.773266	62.922497	374.297058	-1.620966	64.211479	376.479584	-2.533137	65.493065	378.901672	-3.515494	66.759949	381.573883	-4.569622	68.006218	384.499298	-5.693000	69.230049	387.674255	-6.880243	70.436699	391.089600
 - 	312	-8.124824	71.637520	394.732605	-9.420058	72.844452	398.590363	-10.757523	74.066383	402.650818	-12.123490	75.309731	406.901184	-13.497621	76.579132	411.324829	-14.856136	77.876984	415.896210	-16.176317	79.203766	420.578522	-17.438499	80.558731	425.328674	-18.625492	81.938896	430.100922	-19.720757	83.336983	434.846191
 - 	313	-20.706396	84.741531	439.513977	-21.563837	86.138092	444.061859	-22.278479	87.508598	448.465515	-22.843458	88.829849	452.720245	-23.259657	90.073898	456.837524	-23.534611	91.211288	460.843140	-23.681589	92.216537	464.774780	-23.718296	93.073341	468.677734	-23.664873	93.776642	472.597809	-23.540594	94.332909	476.572662
 - 	314	-23.361252	94.760071	480.627655	-23.140083	95.085358	484.778748	-22.890039	95.340950	489.035645	-22.624527	95.559380	493.401367	-22.357733	95.769592	497.872192	-22.104244	95.993767	502.439148	-21.876232	96.245445	507.088135	-21.680340	96.529449	511.799286	-21.517269	96.843124	516.546814	-21.383410	97.178101	521.299255
 - 	315	-21.272064	97.522667	526.018982	-21.173431	97.863419	530.668335	-21.075882	98.184937	535.220459	-20.968777	98.471466	539.661499	-20.843601	98.710640	543.985291	-20.694342	98.895645	548.188232	-20.518642	99.024277	552.266113	-20.317730	99.096626	556.211243	-20.095198	99.112625	560.015564	-19.855923	99.072472	563.679199
 - 	316	-19.603935	98.980927	567.213928	-19.340557	98.849915	570.635437	-19.066690	98.695000	573.952087	-18.786276	98.529579	577.161621	-18.504889	98.361313	580.257751	-18.226158	98.190292	583.238220	-17.951504	98.008987	586.107422	-17.681839	97.806053	588.875305	-17.417768	97.572105	591.552551	-17.158144	97.301575	594.147766
 - 	317	-16.899549	96.990532	596.668579	-16.637617	96.635170	599.123962	-16.368584	96.232697	601.522766	-16.090418	95.783539	603.871948	-15.804054	95.292770	606.176636	-15.514336	94.768677	608.440247	-15.229379	94.219803	610.663147	-14.957601	93.653740	612.843506	-14.705239	93.077225	614.978821	-14.475969	92.496002	617.064697
 - 	318	-14.270434	91.916222	619.090149	-14.085789	91.347237	621.037292	-13.916907	90.801094	622.886719	-13.758459	90.286743	624.622559	-13.605984	89.806046	626.233093	-13.455485	89.356842	627.709290	-13.303590	88.937897	629.043701	-13.149178	88.550499	630.231995	-12.994045	88.197449	631.273987	-12.841802	87.880699	632.176636
 - 	319	-12.695907	87.599854	632.954712	-12.557267	87.353172	633.623413	-12.423790	87.138931	634.189087	-12.293763	86.956238	634.645508	-12.169424	86.804955	634.979858	-12.056959	86.683784	635.180176	-11.964139	86.588036	635.239624	-11.897167	86.509453	635.158936	-11.858305	86.438141	634.947327	-11.846210	86.365242	634.619751
 - 	320	-11.858656	86.284477	634.195190	-11.895926	86.191360	633.696106	-11.961848	86.081039	633.146851	-12.060570	85.947701	632.571228	-12.193333	85.787125	631.990234	-12.359077	85.600830	631.419922	-12.556607	85.396355	630.867188	-12.786212	85.182121	630.328918	-13.050558	84.962585	629.797180	-13.354177	84.737900	629.265991
 - 	321	-13.701238	84.505791	628.735352	-14.092931	84.263062	628.210449	-14.527275	84.007393	627.695435	-15.001985	83.739044	627.189575	-15.517234	83.460289	626.689026	-16.074934	83.173920	626.189209	-16.675293	82.882896	625.685303	-17.315060	82.590446	625.173279	-17.988640	82.299706	624.651123	-18.689037	82.013412	624.120911
 - 	322	-19.407623	81.733292	623.587891	-20.134497	81.459160	623.059448	-20.860451	81.189636	622.543579	-21.578754	80.924202	622.048035	-22.285048	80.662529	621.578979	-22.976421	80.401947	621.139038	-23.650753	80.138199	620.724304	-24.306896	79.870201	620.324463	-24.945898	79.600624	619.928162	-25.570372	79.330147	619.525696
 - 	323	-26.180450	79.054527	619.108704	-26.770733	78.767738	618.670227	-27.333427	78.464859	618.208313	-27.864328	78.143318	617.727539	-28.364109	77.804298	617.235168	-28.835758	77.452522	616.739441	-29.282999	77.094002	616.252563	-29.708817	76.733925	615.789673	-30.113873	76.376305	615.360901	-30.497093	76.024345	614.966980
 - 	324	-30.857788	75.680542	614.605652	-31.196354	75.346977	614.281982	-31.512711	75.025253	614.010559	-31.804083	74.715370	613.807007	-32.065872	74.415787	613.681091	-32.296181	74.124458	613.637024	-32.497730	73.838501	613.674805	-32.673904	73.554108	613.790649	-32.824787	73.268921	613.978088	-32.948399	72.983986	614.227966
 - 	325	-33.044029	72.703262	614.528259	-33.113564	72.430916	614.864929	-33.161259	72.168076	615.226746	-33.193756	71.912285	615.610168	-33.218853	71.660530	616.017822	-33.242798	71.411720	616.454102	-33.268864	71.166206	616.922852	-33.296684	70.924721	617.425476	-33.322697	70.687172	617.961670	-33.343937	70.450653	618.533508
 - 	326	-33.360924	70.208748	619.146667	-33.375980	69.955177	619.804321	-33.391068	69.687935	620.501709	-33.408653	69.407074	621.227844	-33.432930	69.109955	621.973206	-33.468784	68.791878	622.735901	-33.520462	68.449242	623.520203	-33.590881	68.081146	624.329468	-33.679520	67.690613	625.157471	-33.780148	67.284286	625.988525
 - 	327	-33.881947	66.869797	626.806946	-33.973244	66.452759	627.603210	-34.043911	66.035187	628.373291	-34.086193	65.616898	629.114014	-34.095753	65.199219	629.818787	-34.072727	64.785912	630.478455	-34.022697	64.380089	631.085938	-33.956139	63.982643	631.640320	-33.884354	63.593639	632.148315	-33.815628	63.213509	632.622925
 - 	328	-33.755161	62.843037	633.079529	-33.705318	62.483112	633.532654	-33.665367	62.134827	633.992554	-33.633461	61.798939	634.465454	-33.609135	61.474586	634.955200	-33.593124	61.159355	635.461060	-33.584850	60.850418	635.974976	-33.581200	60.545147	636.484375	-33.578125	60.241978	636.973694	-33.572666	59.940941	637.423889
 - 	329	-33.563885	59.642746	637.815857	-33.551941	59.348221	638.134277	-33.535137	59.058922	638.369446	-33.507713	58.778061	638.519836	-33.462372	58.510853	638.592834	-33.395226	58.262604	638.600159	-33.307003	58.034431	638.552979	-33.200459	57.820930	638.461121	-33.078472	57.613022	638.334106	-32.943840	57.402763	638.180725
 - 	330	-32.799198	57.186710	638.008362	-32.647312	56.966248	637.823120	-32.491962	56.744324	637.631958	-32.337746	56.522072	637.443420	-32.187805	56.298874	637.266418	-32.042927	56.074802	637.104736	-31.904169	55.851982	636.954163	-31.774433	55.633457	636.807678	-31.655897	55.420830	636.661438	-31.547197	55.213161	636.513550
 - 	331	-31.443769	55.007622	636.361755	-31.340313	54.800308	636.202881	-31.232389	54.586819	636.031128	-31.116201	54.363708	635.838257	-30.988726	54.129051	635.618408	-30.849007	53.880665	635.371033	-30.697834	53.615482	635.098022	-30.536076	53.331741	634.802246	-30.365541	53.031204	634.490356	-30.191429	52.719330	634.172363
 - 	332	-30.021879	52.402859	633.859192	-29.864616	52.086441	633.562317	-29.723724	51.771866	633.291199	-29.598572	51.461094	633.045410	-29.486048	51.158630	632.811035	-29.384995	50.868698	632.567749	-29.297224	50.590935	632.297424	-29.223030	50.320538	631.988892	-29.157520	50.051479	631.638367	-29.092752	49.778694	631.245178
 - 	333	-29.022860	49.498363	630.808228	-28.947037	49.207886	630.326904	-28.868559	48.905849	629.802185	-28.791723	48.590481	629.235840	-28.718901	48.258247	628.628906	-28.648781	47.905094	627.982727	-28.576864	47.529572	627.299866	-28.497898	47.134232	626.584167	-28.408493	46.723251	625.840698	-28.308573	46.300098	625.077271
 - 	334	-28.200150	45.868668	624.306824	-28.085039	45.434818	623.546448	-27.964766	45.005795	622.813232	-27.841810	44.588696	622.119812	-27.719315	44.189541	621.471130	-27.599968	43.812546	620.866455	-27.486792	43.459412	620.301208	-27.384205	43.130230	619.766968	-27.296068	42.824986	619.250916	-27.223097	42.543354	618.738342
 - 	335	-27.163109	42.283947	618.213806	-27.112593	42.044258	617.661072	-27.067017	41.820415	617.067627	-27.019974	41.607059	616.427002	-26.962835	41.398731	615.736816	-26.885979	41.191418	614.997620	-26.781853	40.981567	614.213318	-26.648201	40.764156	613.390442	-26.488461	40.533234	612.539124	-26.308559	40.284416	611.674683
 - 	336	-26.113718	40.016594	610.816284	-25.908726	39.732277	609.981689	-25.699778	39.436672	609.183411	-25.494022	39.134682	608.425903	-25.297201	38.828445	607.708374	-25.111963	38.518314	607.031006	-24.937485	38.205490	606.395325	-24.769846	37.894035	605.798035	-24.603785	37.590496	605.229553	-24.436075	37.299995	604.678955
 - 	337	-24.267412	37.023640	604.138672	-24.100063	36.760975	603.603760	-23.934792	36.513172	603.070190	-23.770926	36.282143	602.535095	-23.608120	36.066669	601.997925	-23.447041	35.860374	601.459106	-23.288540	35.653603	600.917786	-23.132746	35.436550	600.371643	-22.978607	35.202118	599.818970	-22.823994	34.947590	599.259094
 - 	338	-22.667648	34.673897	598.692200	-22.511478	34.383312	598.119446	-22.359243	34.077087	597.542358	-22.213989	33.754017	596.962646	-22.078054	33.410633	596.384766	-21.953148	33.043602	595.818115	-21.838936	32.652420	595.275085	-21.733450	32.239258	594.765564	-21.634756	31.806618	594.291382	-21.540758	31.356279	593.846130
 - 	339	-21.448168	30.890301	593.416931	-21.352625	30.411915	592.983276	-21.249432	29.925295	592.519409	-21.134090	29.434698	592.001770	-21.003365	28.943268	591.415833	-20.857286	28.452740	590.759583	-20.699816	27.964516	590.044556	-20.537220	27.481054	589.293152	-20.376131	27.007027	588.529724	-20.222481	26.548717	587.773926
 - 	340	-20.081923	26.110601	587.040710	-19.959333	25.692467	586.338745	-19.855524	25.290211	585.669067	-19.766792	24.898535	585.026184	-19.689226	24.513283	584.399658	-19.621403	24.131674	583.776428	-19.563385	23.750120	583.145874	-19.515480	23.363096	582.503418	-19.478413	22.964954	581.849060	-19.453457	22.551895	581.185120
 - 	341	-19.441875	22.122269	580.514587	-19.445036	21.676462	579.840759	-19.465157	21.216843	579.164795	-19.504854	20.746286	578.484497	-19.565861	20.265131	577.797729	-19.647991	19.770466	577.106140	-19.747492	19.260214	576.414001	-19.856012	18.736681	575.725891	-19.963577	18.204865	575.049133	-20.063358	17.668888	574.394897
 - 	342	-20.153683	17.131039	573.774353	-20.237383	16.593512	573.193848	-20.319607	16.060467	572.651978	-20.404648	15.538402	572.141724	-20.494461	15.034465	571.655884	-20.590244	14.553163	571.193970	-20.693743	14.093550	570.765259	-20.806202	13.650331	570.387207	-20.927094	13.218240	570.079041	-21.054188	12.795640	569.852356
 - 	343	-21.184027	12.384292	569.705383	-21.313644	11.985523	569.622803	-21.442984	11.598417	569.577454	-21.574438	11.222092	569.534241	-21.709988	10.856277	569.457764	-21.848705	10.499269	569.319519	-21.986063	10.147882	569.102051	-22.116138	9.799000	568.800964	-22.234735	9.450151	568.425659	-22.340195	9.100343	567.997192
 - 	344	-22.432673	8.751320	567.544678	-22.513590	8.406825	567.100098	-22.585361	8.070662	566.694458	-22.650667	7.745889	566.354309	-22.712372	7.434346	566.097534	-22.774008	7.135239	565.931396	-22.838526	6.845073	565.853394	-22.906181	6.560334	565.853149	-22.974518	6.278803	565.913696	-23.040255	5.997871	566.016357
 - 	345	-23.100927	5.713655	566.147949	-23.155104	5.422443	566.302979	-23.201996	5.122588	566.479187	-23.241863	4.815410	566.675537	-23.276934	4.504270	566.896606	-23.311399	4.192226	567.155151	-23.349590	3.880264	567.468201	-23.393164	3.567435	567.850952	-23.439991	3.252497	568.312622	-23.485844	2.935969	568.855835
 - 	346	-23.526993	2.621684	569.475220	-23.561802	2.315063	570.155396	-23.590933	2.018305	570.873901	-23.616072	1.729202	571.606262	-23.637915	1.444740	572.330750	-23.656046	1.163561	573.029602	-23.670715	0.886172	573.687744	-23.683599	0.614247	574.293823	-23.696293	0.348325	574.845581	-23.708147	0.085331	575.353577
 - 	347	-23.715322	-0.180755	575.837585	-23.712055	-0.455948	576.322144	-23.693661	-0.744520	576.833374	-23.657768	-1.048886	577.396118	-23.602718	-1.369670	578.029053	-23.527073	-1.706053	578.738037	-23.430922	-2.056385	579.514282	-23.315990	-2.418010	580.340027	-23.184494	-2.786114	581.195679	-23.037928	-3.153426	582.063354
